session_id;exercise_name;model_number;elem_type;plantuml;count
P072;theater_scheduling;model013;Class;Abstract Play;1
P072;theater_scheduling;model013;Attributes;Play.name;1
P072;theater_scheduling;model013;Attributes;Play.timeOfDay;1
P072;theater_scheduling;model013;Class;Musical;1
P072;theater_scheduling;model013;Class;Opera;1
P072;theater_scheduling;model013;Class;Theater;1
P072;theater_scheduling;model013;Attributes;Theater.location;1
P072;theater_scheduling;model013;Class;Author;1
P072;theater_scheduling;model013;Class;Participant;1
P072;theater_scheduling;model013;Class;Abstract Person;1
P072;theater_scheduling;model013;Attributes;Person.name;1
P072;theater_scheduling;model013;Class;Enumeration TimeOfDay;1
P072;theater_scheduling;model013;Attributes;TimeOfDay.Day;1
P072;theater_scheduling;model013;Attributes;TimeOfDay.Night;1
P072;theater_scheduling;model013;Association;"PlaySession ""1..1"" -- ""0..*"" Theater";1
P072;theater_scheduling;model013;Association;"Play ""1"" -- ""0..*"" Author";1
P072;theater_scheduling;model013;Inheritance;Musical --|> Play;1
P072;theater_scheduling;model013;Inheritance;Opera --|> Play;1
P072;theater_scheduling;model013;Association;"Play ""0..*"" -- ""1..*"" Theater";1
P072;theater_scheduling;model013;Association;"Author ""0..*"" -- ""0..*"" Participant";1
P072;theater_scheduling;model013;Inheritance;Participant --|> Person;1
P072;theater_scheduling;model013;Inheritance;Author --|> Person;1
P072;theater_scheduling;model013;Association;"Play ""1..*"" -- ""1..*"" Participant";1
P072;theater_scheduling;model013;Class;PlaySession;1
P072;theater_scheduling;model013;Attributes;PlaySession.scheduledDate;1
P072;theater_scheduling;model013;Attributes;PlaySession.startTime;1
P072;theater_scheduling;model013;Attributes;PlaySession.endTime;1
P072;theater_scheduling;model013;Association Class;(Play, Participant) .. PlaySession;1
